Id,Created Time,Closing Date,Stage,Source,Campaign,Product,Education Type,Payment Type,Initial Amount Paid,Offer Total Amount,Quality,Deal Owner Name,City,Level of Deutsch,Course duration,Months of study,amount_error,closing_date_error
5805028000025989748,2024-01-14 21:11:00,2024-01-19,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000025994886,2024-01-14 20:06:00,,Registered on Webinar,CRM,,,,,,,,Julia Nelson,,,,,False,False
5805028000025986716,2024-01-14 19:50:00,2024-01-28,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000025992625,2024-01-14 19:36:00,2024-01-14,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000025982946,2024-01-14 19:22:00,2024-01-18,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000025976534,2024-01-14 18:04:00,2024-01-22,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,C - Low,Quincy Vincent,,,,,False,False
5805028000025999622,2024-01-14 18:01:00,,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025989568,2024-01-14 17:28:00,2024-03-03,Lost,Youtube Ads,youtube_shorts_DE,,,,,,B - Medium,Quincy Vincent,,,,,False,False
5805028000025999508,2024-01-14 16:22:00,2024-01-19,Lost,Webinar,,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000025962969,2024-01-14 16:21:00,,Registered on Webinar,CRM,,,,,,,,Charlie Davis,,,,,False,False
5805028000026002698,2024-01-14 16:15:00,2024-01-16,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025977570,2024-01-14 15:35:00,2024-01-16,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000025995893,2024-01-14 15:08:00,2024-01-15,Lost,SMM,,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025995846,2024-01-14 15:08:00,2024-01-14,Lost,Facebook Ads,04.07.23recentlymoved_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025995759,2024-01-14 14:52:00,2024-01-14,Lost,Youtube Ads,youtube_shorts_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000025977513,2024-01-14 14:39:00,2024-01-15,Lost,Facebook Ads,02.07.23wide_DE,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025962848,2024-01-14 14:36:00,2024-01-15,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000026020401,2024-01-14 14:35:00,2024-05-31,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,C - Low,Quincy Vincent,,,,,False,False
5805028000026002577,2024-01-14 14:22:00,,Call Delayed,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000025976441,2024-01-14 14:16:00,2024-01-15,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000025982740,2024-01-14 14:15:00,2024-05-23,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000025979531,2024-01-14 13:59:00,2024-01-15,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000025982676,2024-01-14 13:54:00,2024-06-04,Lost,Facebook Ads,03.07.23women,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000025982647,2024-01-14 13:22:00,2024-01-19,Lost,Webinar,,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000026020281,2024-01-14 12:57:00,2024-01-20,Lost,Facebook Ads,04.07.23recentlymoved_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025987386,2024-01-14 12:35:00,2024-02-07,Lost,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000025986508,2024-01-14 12:20:00,2024-01-31,Lost,Youtube Ads,youtube_shorts_DE,,,,,,B - Medium,Julia Nelson,,,,,False,False
5805028000025987339,2024-01-14 11:54:00,2024-02-14,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000026002381,2024-01-14 11:54:00,,Call Delayed,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Victor Barnes,,,,,False,False
5805028000025992404,2024-01-14 11:41:00,2024-01-16,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000025977381,2024-01-14 10:53:00,2024-05-13,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000025961670,2024-01-14 10:52:00,,Call Delayed,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000025971517,2024-01-14 10:28:00,2024-01-18,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000025986472,2024-01-14 10:26:00,2024-01-26,Lost,Webinar,,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000026020180,2024-01-14 10:21:00,,Call Delayed,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Victor Barnes,,,,,False,False
5805028000026020098,2024-01-14 09:53:00,2024-01-16,Lost,Facebook Ads,,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000025986412,2024-01-14 09:49:00,2024-01-29,Lost,SMM,,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000025995526,2024-01-14 09:23:00,2024-01-16,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000025986365,2024-01-14 09:15:00,2024-01-14,Lost,Facebook Ads,02.07.23wide_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025989291,2024-01-14 09:14:00,2024-01-25,Lost,Webinar,,,,,,,E - Non Qualified,Victor Barnes,,,,,False,False
5805028000025971472,2024-01-14 08:41:00,,Registered on Webinar,CRM,,,,,,,,Kevin Parker,,,,,False,False
5805028000025992305,2024-01-14 08:38:00,2024-01-28,Lost,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000025995385,2024-01-14 06:04:00,2024-01-16,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000026015106,2024-01-14 04:30:00,2024-01-16,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000026002262,2024-01-14 02:43:00,2024-01-23,Lost,Webinar,,,,,,,E - Non Qualified,Quincy Vincent,,,,,False,False
5805028000025994394,2024-01-14 00:58:00,2024-05-03,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Quincy Vincent,,,,,False,False
5805028000025977310,2024-01-13 22:46:00,2024-01-24,Lost,Facebook Ads,02.07.23wide_DE,,,,,,B - Medium,Julia Nelson,,В1,,,False,False
5805028000025979270,2024-01-13 22:41:00,2024-01-23,Lost,SMM,,UX/UI Design,Evening,,,,B - Medium,Quincy Vincent,,,11.0,,False,False
5805028000025999227,2024-01-13 22:31:00,,Lost,Organic,,,,,,,D - Non Target,Victor Barnes,,,,,False,False
5805028000025979158,2024-01-13 22:21:00,,Registered on Webinar,CRM,,,,,,,,Victor Barnes,,,,,False,False
5805028000025994234,2024-01-13 22:05:00,2024-01-21,Lost,Facebook Ads,02.07.23wide_DE,,,,,,C - Low,Quincy Vincent,,,,,False,False
5805028000026002202,2024-01-13 20:47:00,2024-01-18,Lost,Facebook Ads,12.09.23interests_Uxui_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000026002154,2024-01-13 20:27:00,2024-01-15,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000025995262,2024-01-13 20:26:00,2024-01-16,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025992182,2024-01-13 20:17:00,2024-04-16,Lost,SMM,,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025995171,2024-01-13 20:07:00,2024-01-13,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025994093,2024-01-13 19:56:00,2024-01-13,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025961469,2024-01-13 19:53:00,2024-01-13,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025962517,2024-01-13 19:28:00,2024-01-20,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025989082,2024-01-13 19:12:00,,Call Delayed,Youtube Ads,youtube_shorts_DE,,,,,,C - Low,Nina Scott,,,,,False,False
5805028000025985237,2024-01-13 19:10:00,2024-01-13,Lost,SMM,,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000026002050,2024-01-13 18:58:00,2024-01-13,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025961417,2024-01-13 18:47:00,2024-01-15,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025862978,2024-01-13 18:15:00,2024-01-24,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025979056,2024-01-13 17:58:00,2024-01-24,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025817862,2024-01-13 17:57:00,2024-01-16,Lost,SMM,,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025987086,2024-01-13 17:55:00,2024-04-23,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,C - Low,Charlie Davis,,,,,False,False
5805028000025961352,2024-01-13 17:41:00,,Registered on Webinar,CRM,,,,,,,,Paula Underwood,,,,,False,False
5805028000025977118,2024-01-13 17:33:00,2024-02-14,Lost,Webinar,,Digital Marketing,,,,,D - Non Target,Charlie Davis,,,11.0,,False,False
5805028000025985057,2024-01-13 17:25:00,,Call Delayed,Telegram posts,,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025994004,2024-01-13 16:55:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025862879,2024-01-13 16:53:00,2024-01-13,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025986026,2024-01-13 16:17:00,2024-01-24,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025835985,2024-01-13 16:01:00,2024-01-16,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025962297,2024-01-13 15:38:00,2024-01-13,Lost,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025961182,2024-01-13 15:05:00,2024-01-13,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025862766,2024-01-13 14:57:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025976015,2024-01-13 14:09:00,2024-01-24,Lost,Organic,,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025823877,2024-01-13 14:02:00,2024-01-26,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025844894,2024-01-13 13:54:00,2024-03-07,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025818868,2024-01-13 10:45:00,2024-01-24,Lost,Webinar,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025827909,2024-01-13 10:43:00,2024-01-13,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025841744,2024-01-13 10:40:00,2024-01-17,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025818834,2024-01-13 10:19:00,2024-01-23,Lost,Webinar,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025826729,2024-01-13 10:14:00,2024-02-24,Lost,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025813852,2024-01-13 10:04:00,,Registered on Webinar,CRM,,,,,,,,Victor Barnes,,,,,False,False
5805028000025816659,2024-01-13 10:01:00,,Registered on Webinar,CRM,,,,,,,,Nina Scott,,,,,False,False
5805028000025818791,2024-01-13 01:09:00,,Call Delayed,Youtube Ads,youtube_shorts_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025844681,2024-01-12 23:39:00,,Call Delayed,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025961021,2024-01-12 22:41:00,2024-01-20,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025805950,2024-01-12 22:07:00,2024-01-20,Lost,Facebook Ads,03.07.23women,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025805905,2024-01-12 21:44:00,,Registered on Webinar,CRM,,,,,,,,Julia Nelson,,,,,False,False
5805028000025805864,2024-01-12 21:36:00,2024-02-02,Lost,Organic,,,,,,,C - Low,Paula Underwood,,,,,False,False
5805028000025813699,2024-01-12 21:25:00,2024-01-25,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025841626,2024-01-12 21:17:00,2024-04-02,Lost,Facebook Ads,04.07.23recentlymoved_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025818722,2024-01-12 21:16:00,,Registered on Webinar,CRM,,,,,,,,Nina Scott,,,,,False,False
5805028000025862635,2024-01-12 21:11:00,,Registered on Webinar,CRM,,,,,,,,Charlie Davis,,,,,False,False
5805028000025841579,2024-01-12 20:52:00,2024-01-18,Lost,Facebook Ads,,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025813620,2024-01-12 20:39:00,2024-01-27,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,C - Low,Nina Scott,,,,,False,False
5805028000025844598,2024-01-12 20:31:00,2024-05-27,Lost,Webinar,,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025844539,2024-01-12 20:27:00,2024-01-25,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025854669,2024-01-12 19:50:00,,Registered on Webinar,CRM,,,,,,,,Nina Scott,,,,,False,False
5805028000025823505,2024-01-12 19:49:00,,Registered on Webinar,CRM,,,,,,,,Julia Nelson,,,,,False,False
5805028000025856657,2024-01-12 19:48:00,2024-01-18,Lost,Bloggers,bbo_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025817451,2024-01-12 19:46:00,2024-01-13,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000025805711,2024-01-12 19:45:00,2024-01-12,Lost,Facebook Ads,03.07.23women,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025862510,2024-01-12 19:42:00,2024-01-13,Lost,Organic,,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025826578,2024-01-12 19:34:00,,Registered on Webinar,CRM,,,,,,,,Kevin Parker,,,,,False,False
5805028000025818571,2024-01-12 19:30:00,,Registered on Webinar,CRM,,,,,,,,Paula Underwood,,,,,False,False
5805028000025854599,2024-01-12 19:24:00,2024-01-25,Lost,Webinar,,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025815781,2024-01-12 19:17:00,,Registered on Webinar,CRM,,,,,,,,Nina Scott,,,,,False,False
5805028000025805617,2024-01-12 19:14:00,,Call Delayed,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025813400,2024-01-12 18:51:00,,Call Delayed,Organic,,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025814634,2024-01-12 18:45:00,2024-01-17,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025827444,2024-01-12 18:43:00,2024-02-08,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,C - Low,Nina Scott,,,,,False,False
5805028000025835446,2024-01-12 18:42:00,2024-01-19,Lost,Webinar,,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000025856505,2024-01-12 18:33:00,,Registered on Webinar,CRM,,,,,,,,Ulysses Adams,,,,,False,False
5805028000025816405,2024-01-12 18:32:00,,Registered on Webinar,CRM,,,,,,,,Julia Nelson,,,,,False,False
5805028000025817375,2024-01-12 18:27:00,2024-01-25,Lost,Webinar,,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025844420,2024-01-12 18:24:00,2024-01-18,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025826493,2024-01-12 18:22:00,,Registered on Webinar,CRM,,,,,,,,Ulysses Adams,,,,,False,False
5805028000025827388,2024-01-12 18:19:00,,Registered on Webinar,CRM,,,,,,,,Nina Scott,,,,,False,False
5805028000025815687,2024-01-12 18:15:00,2024-01-25,Lost,Webinar,,,,,,,E - Non Qualified,Nina Scott,Weingarten,,,,False,False
5805028000025841447,2024-01-12 18:14:00,2024-01-20,Lost,Bloggers,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025856473,2024-01-12 18:12:00,2024-01-24,Lost,Webinar,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000025841413,2024-01-12 18:07:00,2024-01-29,Lost,Webinar,,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025813315,2024-01-12 18:04:00,,Registered on Webinar,CRM,,,,,,,,Charlie Davis,,,,,False,False
5805028000025841372,2024-01-12 17:54:00,2024-01-17,Lost,Organic,,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025805356,2024-01-12 17:52:00,2024-01-25,Lost,Webinar,,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025850455,2024-01-12 17:49:00,2024-01-19,Lost,Webinar,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025824447,2024-01-12 17:41:00,,Registered on Webinar,CRM,,,,,,,,Julia Nelson,,,,,False,False
5805028000025813240,2024-01-12 17:38:00,2024-01-25,Lost,Webinar,,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025835323,2024-01-12 17:38:00,,Registered on Webinar,CRM,,,,,,,,Julia Nelson,,,,,False,False
5805028000025854380,2024-01-12 17:34:00,,Registered on Webinar,CRM,,,,,,,,Julia Nelson,,,,,False,False
5805028000025816233,2024-01-12 17:31:00,2024-01-19,Lost,Webinar,,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025841278,2024-01-12 17:25:00,2024-01-24,Lost,Webinar,,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025818358,2024-01-12 17:19:00,2024-01-25,Lost,Webinar,,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025827299,2024-01-12 17:18:00,2024-01-19,Lost,Webinar,,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025814359,2024-01-12 17:05:00,2024-01-12,Lost,Organic,,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025850327,2024-01-12 17:02:00,2024-02-02,Lost,Bloggers,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025862201,2024-01-12 16:48:00,2024-01-27,Lost,Bloggers,,,,,,,B - Medium,Nina Scott,,,,,False,False
5805028000025850219,2024-01-12 16:46:00,2024-01-15,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025826183,2024-01-12 15:50:00,,Call Delayed,Organic,,,,,,,D - Non Target,Charlie Davis,Duisburg,А2( включили нем в ангебот),,,False,False
5805028000025862137,2024-01-12 15:42:00,2024-01-23,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025823203,2024-01-12 15:38:00,2024-01-12,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000025805160,2024-01-12 15:37:00,2024-01-12,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025850122,2024-01-12 14:54:00,2024-03-15,Lost,Bloggers,tyk_DE,,,,,,B - Medium,Ulysses Adams,,,,,False,False
5805028000025856191,2024-01-12 14:38:00,2024-04-16,Call Delayed,Facebook Ads,02.07.23wide_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025814121,2024-01-12 14:26:00,2024-01-12,Lost,Organic,,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025856050,2024-01-12 12:22:00,2024-05-14,Lost,Facebook Ads,07.07.23LAL_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025816015,2024-01-12 12:15:00,,Call Delayed,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000025734197,2024-01-12 11:22:00,2024-01-25,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025734119,2024-01-12 11:10:00,2024-01-30,Lost,Organic,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025717155,2024-01-12 11:04:00,2024-05-29,Lost,Bloggers,BloggerShina_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025726073,2024-01-12 11:00:00,2024-01-18,Lost,Bloggers,,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025720080,2024-01-12 10:51:00,2024-01-16,Lost,Bloggers,,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025721067,2024-01-12 10:44:00,2024-01-20,Lost,Bloggers,,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025771001,2024-01-12 10:01:00,2024-01-12,Lost,Organic,,,,,,,E - Non Qualified,Rachel White,,,,,False,False
5805028000025720022,2024-01-12 10:00:00,2024-01-12,Lost,Organic,,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025750068,2024-01-12 09:38:00,2024-01-20,Lost,Facebook Ads,24.09.23retargeting_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025736001,2024-01-12 09:04:00,2024-01-25,Lost,Facebook Ads,03.07.23women,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000025589506,2024-01-12 08:34:00,2024-01-25,Lost,Youtube Ads,youtube_shorts_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025603305,2024-01-12 07:59:00,2024-01-12,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025599440,2024-01-12 07:14:00,,Call Delayed,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025598555,2024-01-12 06:10:00,2024-01-16,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025622368,2024-01-12 03:02:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025602417,2024-01-12 01:28:00,2024-01-17,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Paula Underwood,,,,,False,False
5805028000025602376,2024-01-12 00:02:00,2024-01-15,Lost,Organic,,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025608269,2024-01-11 23:39:00,2024-01-20,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025633535,2024-01-11 23:30:00,2024-01-16,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025638492,2024-01-11 22:54:00,,Call Delayed,Facebook Ads,,,,,,,D - Non Target,Charlie Davis,,,,,False,False
5805028000025607282,2024-01-11 22:35:00,2024-01-12,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,D - Non Target,Nina Scott,,,,,False,False
5805028000025614348,2024-01-11 22:24:00,,Call Delayed,Bloggers,BloggerShina_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000025589361,2024-01-11 22:01:00,2024-01-12,Lost,Youtube Ads,youtube_shorts_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025634389,2024-01-11 21:59:00,2024-01-20,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025589314,2024-01-11 21:52:00,,Call Delayed,Facebook Ads,02.07.23wide_DE,,,,,,D - Non Target,Ulysses Adams,,,,,False,False
5805028000025601378,2024-01-11 21:39:00,2024-02-20,Lost,Youtube Ads,youtube_shorts_DE,,,,,,D - Non Target,Paula Underwood,,,,,False,False
5805028000025634332,2024-01-11 21:27:00,2024-01-20,Lost,Organic,,,,,,,E - Non Qualified,Nina Scott,,,,,False,False
5805028000025621190,2024-01-11 21:21:00,2024-01-15,Lost,Tiktok Ads,12.07.2023wide_DE,,,,,,E - Non Qualified,Ulysses Adams,,,,,False,False
5805028000025634240,2024-01-11 21:07:00,2024-01-20,Lost,Youtube Ads,youtube_shorts_DE,,,,,,E - Non Qualified,Charlie Davis,,,,,False,False
5805028000025598227,2024-01-11 20:30:00,,Call Delayed,Tiktok Ads,12.07.2023wide_DE,,,,,,D - Non Target,Julia Nelson,,,,,False,False
5805028000025615319,2024-01-11 20:21:00,2024-01-20,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025615240,2024-01-11 19:58:00,2024-01-22,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,C - Low,Julia Nelson,,,,,False,False
5805028000025615199,2024-01-11 19:46:00,2024-01-18,Lost,Bloggers,BloggerShina_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025624168,2024-01-11 19:37:00,2024-01-18,Lost,Google Ads,performancemax_digitalmarkt_ru_DE,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025601177,2024-01-11 19:29:00,2024-01-18,Lost,Facebook Ads,03.07.23women,,,,,,E - Non Qualified,Julia Nelson,,,,,False,False
5805028000025622170,2024-01-11 19:18:00,2024-02-24,Lost,Bloggers,BloggerShina_DE,,,,,,C - Low,Julia Nelson,,,,,False,False
